Date,Open,High,Low,Close,Adj_Close,Volume,Compound,Negative,Neutral,Positive
3/27/2012,21.649286,22.01,21.645,21.945715,18.627447,607129600,0.9476,0.036,0.868,0.097
3/28/2012,22.084999,22.194643,21.796785,22.057858,18.72263,655460400,-0.4779,0.067,0.878,0.055
3/29/2012,21.885,22.02,21.686787,21.780714,18.487391,608238400,0.8594,0.057,0.837,0.106
3/30/2012,21.741785,21.805714,21.355,21.4125,18.174856,731038000,0.6908,0.025,0.819,0.156
4/2/2012,21.493929,22.098928,21.442142,22.093929,18.753248,598351600,0.9802,0.005,0.912,0.082
4/3/2012,22.40357,22.57893,22.2325,22.475714,19.077309,834559600,0.9469,0.045,0.859,0.096
4/4/2012,22.298214,22.352142,22.035713,22.296785,18.925432,572980800,0.9833,0.019,0.877,0.104
4/5/2012,22.392143,22.66643,22.264286,22.63143,19.209475,641298000,0.9911,0.007,0.863,0.13
4/9/2012,22.361786,22.851429,22.332144,22.7225,19.286776,597536800,0.4188,0.047,0.894,0.059
4/10/2012,22.854643,23,22.357143,22.444286,19.050632,889725200,0.9693,0.026,0.879,0.095
4/11/2012,22.72143,22.745358,22.262142,22.364286,18.982731,696614800,0.9376,0.07,0.821,0.109
4/12/2012,22.321428,22.547501,22.160713,22.241785,18.878752,614336800,0.9337,0.07,0.82,0.11
4/13/2012,22.289642,22.310715,21.553928,21.615356,18.347038,859644800,0.9808,0.024,0.878,0.098
4/16/2012,21.787857,21.795713,20.651787,20.718929,17.586155,1050786800,-0.19,0.052,0.892,0.056
4/17/2012,20.67643,21.785713,20.425358,21.775,18.482536,1025528000,0.8979,0.061,0.83,0.108
4/18/2012,21.918571,22.151787,21.525356,21.726429,18.44132,954531200,0.9789,0.036,0.859,0.105
4/19/2012,21.436428,21.5975,20.875713,20.98,17.807753,834719200,0.9669,0.07,0.802,0.127
4/20/2012,21.120714,21.236429,20.372143,20.463572,17.369411,1030985200,0.9323,0.056,0.843,0.101
4/23/2012,20.378929,20.595358,19.879286,20.417856,17.330603,966529200,0.5859,0.087,0.811,0.103
4/24/2012,20.093214,20.274643,19.821428,20.01,16.984417,1076149200,0.926,0.054,0.863,0.083
4/25/2012,21.987143,22.071428,21.642857,21.785713,18.491642,905777600,0.875,0.066,0.844,0.09
4/26/2012,21.938213,21.953215,21.504642,21.703571,18.421921,536068400,0.7469,0.057,0.865,0.078
4/27/2012,21.609644,21.649286,21.446428,21.535713,18.27944,406722400,0.3506,0.057,0.873,0.07
4/30/2012,21.35,21.371429,20.821428,20.856428,17.70286,506144800,0.9864,0.04,0.839,0.121
5/1/2012,20.889286,21.312857,20.758215,20.790358,17.646776,610999200,0.0772,0.122,0.746,0.132
5/2/2012,20.722857,20.978571,20.673571,20.927856,17.763494,427389200,0.4767,0.076,0.838,0.086
5/3/2012,21.089287,21.121429,20.725,20.779285,17.637384,390549600,0.5859,0.068,0.85,0.082
5/4/2012,20.610001,20.655714,20.184643,20.1875,17.135082,529992400,-0.6712,0.11,0.795,0.096
5/7/2012,20.053572,20.456072,20.043928,20.338572,17.263311,460118400,-0.8528,0.079,0.872,0.049
5/8/2012,20.342142,20.410713,19.954643,20.292143,17.223904,497252000,0.9521,0.046,0.858,0.095
5/9/2012,20.132143,20.499287,20.030357,20.327856,17.254215,480704000,0.8851,0.051,0.876,0.073
5/10/2012,20.520714,20.567142,20.30143,20.375713,17.29483,333200000,0.775,0.082,0.805,0.113
5/11/2012,20.178572,20.516787,20.155357,20.239643,17.179342,399546000,0.7579,0.078,0.812,0.11
5/14/2012,20.091785,20.268213,19.914286,19.936428,16.921976,352626400,0.5859,0.032,0.914,0.053
5/15/2012,20.051786,20.115,19.705357,19.756071,16.768883,476336000,0.9453,0.082,0.798,0.12
5/16/2012,19.7875,19.888929,19.322857,19.502857,16.553961,560896000,0.9643,0.066,0.812,0.122
5/17/2012,19.475357,19.553572,18.932858,18.932858,16.070141,717220000,0.9626,0.074,0.785,0.141
5/18/2012,19.07,19.407499,18.649286,18.942142,16.078026,732292400,0.9696,0.094,0.749,0.157
5/21/2012,19.089287,20.055,19.073214,20.045713,17.014732,631106000,0.9758,0.044,0.819,0.137
5/22/2012,20.34107,20.495714,19.735001,19.891787,16.884075,694870400,0.6893,0.061,0.835,0.104
5/23/2012,19.910713,20.457144,19.758215,20.377144,17.296053,584897600,-0.971,0.112,0.808,0.08
5/24/2012,20.566786,20.589287,20.043928,20.190001,17.137201,496230000,-0.7007,0.121,0.76,0.119
5/25/2012,20.163929,20.208929,19.945356,20.081785,17.045353,328507200,-0.8708,0.11,0.826,0.064
5/29/2012,20.389286,20.5,20.189644,20.438213,17.347887,380508800,0,0,0,0
5/30/2012,20.328571,20.713928,20.234285,20.684643,17.557045,529429600,0.8418,0.096,0.767,0.137
5/31/2012,20.740713,20.767857,20.409286,20.633215,17.513397,491674400,0.903,0.084,0.772,0.144
6/1/2012,20.327143,20.451786,20.018572,20.035357,17.005943,520987600,0.3818,0.086,0.823,0.091
6/4/2012,20.053572,20.267857,19.589287,20.153214,17.105978,556995600,0.9703,0.056,0.828,0.116
6/5/2012,20.045357,20.231071,19.940357,20.10107,17.061712,388214400,-0.5859,0.046,0.923,0.031
6/6/2012,20.2775,20.494642,20.196428,20.409286,17.323328,401455600,0.964,0.052,0.839,0.109
6/7/2012,20.6175,20.61857,20.375,20.418571,17.331215,379766800,0.9414,0.086,0.791,0.123
6/8/2012,20.414286,20.735001,20.321428,20.725714,17.591911,347516400,0.7559,0.035,0.91,0.055
6/11/2012,20.99,21.017857,20.379642,20.39893,17.314543,591264800,0.9766,0.014,0.911,0.075
6/12/2012,20.51643,20.593571,20.239286,20.577143,17.465803,435380400,0.8053,0.07,0.835,0.095
6/13/2012,20.518572,20.66,20.370714,20.434286,17.344551,293580000,0.9787,0.053,0.806,0.142
6/14/2012,20.401428,20.482143,20.259287,20.411785,17.325455,345573200,0.9228,0.045,0.877,0.078
6/15/2012,20.392857,20.522142,20.34107,20.504642,17.404266,335255200,-0.7684,0.125,0.76,0.115
6/18/2012,20.39143,20.996071,20.370358,20.920713,17.757423,440412000,0.9125,0.016,0.933,0.051
6/19/2012,20.835714,21.071428,20.825001,20.97893,17.806843,361404400,0.9857,0.013,0.894,0.093
6/20/2012,21.0075,21.044643,20.742857,20.919287,17.756216,358943200,0.9482,0.041,0.877,0.082
6/21/2012,20.908571,21.007856,20.622856,20.631071,17.511578,326351200,0.2287,0.073,0.851,0.076
6/22/2012,20.68,20.7925,20.550714,20.789286,17.645872,284471600,0.5423,0.065,0.852,0.083
6/25/2012,20.617857,20.707144,20.370358,20.384644,17.30241,304382400,0.9643,0.005,0.925,0.07
6/26/2012,20.404642,20.5175,20.261786,20.429644,17.340612,276536400,0.5346,0.041,0.888,0.071
6/27/2012,20.535713,20.597857,20.425714,20.517857,17.415482,202997200,0.9723,0.028,0.868,0.105
6/28/2012,20.416786,20.5,20.200357,20.323214,17.250271,282836400,0.9409,0.029,0.884,0.087
6/29/2012,20.642857,20.857143,20.508928,20.857143,17.703474,421500800,0.4491,0.053,0.887,0.06
7/2/2012,20.883215,21.195356,20.842857,21.161428,17.961748,400092000,0,0,0,0
7/3/2012,21.245714,21.428572,21.214287,21.407499,18.17061,241712800,-0.8511,0.096,0.831,0.073
7/5/2012,21.44857,21.940714,21.416071,21.783571,18.48982,484383200,0.9817,0.028,0.847,0.126
7/6/2012,21.681786,21.73,21.485001,21.638571,18.366747,418930400,-0.6249,0.106,0.798,0.097
7/9/2012,21.617857,21.924999,21.575357,21.924643,18.609564,379405600,-0.1082,0.093,0.826,0.081
7/10/2012,22.070356,22.138214,21.618214,21.721786,18.437376,511957600,0.9761,0.026,0.871,0.103
7/11/2012,21.647142,21.702143,21.329287,21.586786,18.322786,469322000,0.7831,0.054,0.872,0.075
7/12/2012,21.437143,21.5525,21.167143,21.389286,18.155153,428041600,0.7816,0.032,0.897,0.071
7/13/2012,21.53393,21.685356,21.428572,21.606071,18.339157,311427200,0.8882,0.029,0.884,0.088
7/16/2012,21.611429,21.843571,21.607857,21.675358,18.397974,301260400,0.9889,0.035,0.834,0.131
7/17/2012,21.813929,21.839287,21.541071,21.67643,18.398878,293624800,0.9657,0.054,0.829,0.117
7/18/2012,21.663929,21.726429,21.555714,21.652143,18.378263,252700000,0.7713,0.026,0.913,0.06
7/19/2012,21.831429,21.976786,21.642857,21.940001,18.622595,436861600,0.8912,0.049,0.864,0.086
7/20/2012,21.893929,21.944286,21.560715,21.582144,18.31885,397471200,0.9128,0.051,0.863,0.086
7/23/2012,21.228571,21.639286,20.989643,21.565357,18.304604,487975600,0.9718,0.062,0.82,0.118
7/24/2012,21.692142,21.774286,21.375357,21.46143,18.216385,565132400,0.9894,0.065,0.776,0.159
7/25/2012,20.51643,20.742857,20.357143,20.534643,17.429729,877312800,-0.5259,0.061,0.872,0.066
7/26/2012,20.705713,20.728571,20.370001,20.531429,17.427008,406632800,0.9558,0.059,0.835,0.106
7/27/2012,20.536072,20.922501,20.413929,20.898571,17.738632,403936400,0.9702,0.038,0.853,0.109
7/30/2012,21.104286,21.408571,20.99357,21.251072,18.037838,379142400,0.0899,0.05,0.897,0.053
7/31/2012,21.543928,21.84643,21.525715,21.812857,18.514677,462327600,0.886,0.034,0.814,0.152
8/1/2012,21.996786,22.014286,21.535713,21.671785,18.394934,384501600,-0.885,0.118,0.785,0.097
8/2/2012,21.530001,21.810356,21.4375,21.706785,18.424652,332158400,0.4116,0.1,0.791,0.109
8/3/2012,21.915358,22.070715,21.841429,21.989286,18.664427,344920800,0.7733,0.106,0.767,0.127
8/6/2012,22.04607,22.316786,21.973572,22.233929,18.872084,302103200,0.9805,0.025,0.873,0.103
8/7/2012,22.241785,22.321428,22.072857,22.175358,18.822369,290446800,-0.5029,0.068,0.876,0.055
8/8/2012,22.121071,22.281429,22.039286,22.137857,18.790539,244706000,0,0,0,0
8/9/2012,22.066071,22.204643,22.064285,22.168928,18.897705,221642400,0.9696,0.049,0.86,0.091
8/10/2012,22.096786,22.205713,22.09643,22.203571,18.927235,194938800,-0.2115,0.093,0.814,0.093
8/13/2012,22.263929,22.5,22.258928,22.5,19.179914,278832400,0.9792,0.047,0.846,0.106
8/14/2012,22.566786,22.807501,22.5075,22.560356,19.231369,340169200,0.9575,0.044,0.866,0.091
8/15/2012,22.546429,22.642857,22.419643,22.529642,19.205181,257342400,0.987,0.037,0.838,0.125
8/16/2012,22.543215,22.741428,22.517857,22.726429,19.372936,254534000,0.9703,0.072,0.805,0.123
8/17/2012,22.857143,23.149643,22.814644,23.146786,19.731264,442761200,0.7506,0.057,0.868,0.076
8/20/2012,23.214643,23.755358,23.210714,23.755358,20.250032,613384800,0.9871,0.025,0.842,0.133
8/21/2012,23.957857,24.102858,23.22607,23.430714,19.973299,812719600,0.9491,0.071,0.813,0.115
8/22/2012,23.372143,23.892857,23.146786,23.888214,20.363289,565322800,0.9818,0.056,0.807,0.136
8/23/2012,23.789642,23.924999,23.612499,23.665358,20.173321,420128800,0.9562,0.013,0.906,0.081
8/24/2012,23.553928,23.91,23.4125,23.686428,20.191278,437340400,0.5661,0.034,0.915,0.051
8/27/2012,24.285357,24.316786,24.055,24.13143,20.570612,427008400,0.8516,0.072,0.811,0.117
8/28/2012,24.106428,24.146429,23.952499,24.1,20.543818,267416800,0.8519,0.024,0.836,0.14
8/29/2012,24.116072,24.202499,24.021429,24.0525,20.503332,202806800,-0.7019,0.12,0.79,0.09
8/30/2012,23.951429,23.983929,23.673214,23.709642,20.211077,302699600,-0.4554,0.052,0.929,0.019
8/31/2012,23.830357,23.878571,23.473213,23.758572,20.252777,338321200,-0.9231,0.181,0.742,0.077
9/4/2012,23.777143,24.112143,23.732143,24.106071,20.549002,367892000,0,0,0,0
9/5/2012,24.127501,24.155357,23.914286,23.936787,20.404694,336375200,0.9607,0.015,0.915,0.07
9/6/2012,24.041786,24.224644,23.957144,24.1525,20.588583,391196400,-0.296,0.056,0.881,0.063
9/7/2012,24.21607,24.374287,24.134644,24.30143,20.715534,329666400,0.5865,0.062,0.864,0.074
9/10/2012,24.301786,24.403214,23.646429,23.669287,20.176661,487998000,0.9726,0.066,0.81,0.125
9/11/2012,23.753929,23.932142,23.446428,23.592501,20.111217,503983200,-0.8525,0.082,0.859,0.059
9/12/2012,23.816071,23.924999,23.428572,23.92107,20.3913,712233200,0.9742,0.022,0.89,0.089
9/13/2012,24.191786,24.482143,24.098928,24.392143,20.792862,598360000,0.8419,0.037,0.9,0.062
9/14/2012,24.64143,24.892143,24.567499,24.688572,21.045546,600474000,0.5093,0.04,0.905,0.055
9/17/2012,24.976786,24.992857,24.807501,24.992144,21.304321,398031200,0.7652,0.054,0.871,0.075
9/18/2012,24.995714,25.083214,24.872143,25.068214,21.369173,373503200,0.9452,0.089,0.767,0.143
9/19/2012,25.009287,25.1425,24.984644,25.075001,21.374952,326874800,-0.9547,0.097,0.872,0.031
9/20/2012,24.969999,25.002144,24.772142,24.953571,21.271442,336568400,0.9062,0.08,0.807,0.113
9/21/2012,25.086071,25.18107,24.977142,25.003214,21.313765,571589200,0.9704,0.064,0.805,0.132
9/24/2012,24.530714,24.825714,24.392857,24.67107,21.030621,639766400,-0.9942,0.166,0.799,0.035
9/25/2012,24.580713,24.742144,24.035713,24.055,20.505461,518789600,0.2617,0.06,0.861,0.079
9/26/2012,23.883572,24.024643,23.614286,23.75643,20.25095,576503200,-0.4398,0.095,0.819,0.087
9/27/2012,23.724644,24.363214,23.583929,24.332857,20.742325,594090000,0.9866,0.05,0.818,0.131
9/28/2012,24.241072,24.325357,23.8125,23.825001,20.309408,535110800,0.7935,0.063,0.806,0.131
10/1/2012,23.969999,24.169643,23.446428,23.549643,20.07468,543594800,0.8361,0.021,0.927,0.052
10/2/2012,23.63607,23.798214,23.237499,23.618214,20.133131,627992400,0.8872,0.024,0.893,0.083
10/3/2012,23.745001,23.995001,23.665358,23.980356,20.441837,424281200,0.9201,0.062,0.816,0.122
10/4/2012,23.973213,24.080357,23.769644,23.814285,20.300272,370725600,-0.6897,0.066,0.884,0.051
10/5/2012,23.757143,23.785713,23.26,23.306786,19.867651,594006000,0.9423,0.067,0.82,0.113
10/8/2012,23.102858,23.127144,22.718214,22.791786,19.428652,637994000,-0.886,0.103,0.82,0.077
10/9/2012,22.808929,22.874643,22.269644,22.708929,19.358019,838597200,-0.8927,0.113,0.818,0.068
10/10/2012,22.847857,23.035,22.75,22.889643,19.51207,510356000,0.962,0.03,0.874,0.096
10/11/2012,23.089287,23.114286,22.432142,22.432142,19.12207,546081200,0.9726,0.024,0.859,0.117
10/12/2012,22.484285,22.692142,22.332144,22.489643,19.171087,460014800,0.926,0.058,0.846,0.096
10/15/2012,22.583929,22.683214,22.280357,22.67,19.324833,432502000,0.7679,0.057,0.859,0.084
10/16/2012,22.691786,23.225,22.535713,23.206785,19.782408,549771600,0.9413,0.043,0.87,0.088
10/17/2012,23.173929,23.313929,23,23.021786,19.624704,389037600,-0.2263,0.105,0.803,0.092
10/18/2012,22.842501,22.930714,22.5,22.594286,19.260292,476624400,0,0,0,0
10/19/2012,22.5375,22.563213,21.772142,21.780001,18.566162,744086000,-0.9607,0.099,0.866,0.035
10/22/2012,21.872143,22.692142,21.812857,22.643929,19.302612,546730800,0.944,0.042,0.871,0.087
10/23/2012,22.535713,22.639286,21.84643,21.905714,18.67333,707145600,0.7088,0.058,0.869,0.072
10/24/2012,22.194286,22.376785,21.808571,22.029642,18.778965,558527200,0.6103,0.05,0.896,0.054
10/25/2012,22.142857,22.214287,21.626785,21.769285,18.557024,656325600,0.8639,0.076,0.816,0.108
10/26/2012,21.765356,21.928572,21.107143,21.571428,18.388367,1018432800,0.8176,0.087,0.799,0.114
10/31/2012,21.245714,21.498571,20.989286,21.261429,18.124119,510003200,0.5106,0,0.96,0.04
11/1/2012,21.365,21.535713,21.220358,21.305,18.161255,361298000,0,0,0,0
11/2/2012,21.281786,21.319643,20.526787,20.6,17.560282,599373600,-0.743,0.076,0.859,0.065
11/5/2012,20.84,20.991785,20.628571,20.879286,17.798359,529135600,0.2722,0.05,0.897,0.053
11/6/2012,21.079643,21.097857,20.717501,20.816071,17.744463,374917200,0.9106,0.051,0.869,0.08
11/7/2012,20.494286,20.519285,19.848213,19.928572,17.065516,793648800,0.7351,0.019,0.909,0.072
11/8/2012,20.022499,20.079643,19.1175,19.205357,16.446205,1056146000,0.4019,0.078,0.802,0.12
11/9/2012,19.300714,19.817142,19.061428,19.537857,16.730932,929913600,0.8275,0.087,0.793,0.12
11/12/2012,19.791071,19.803572,19.237499,19.386786,16.601576,515802000,0.9898,0.066,0.798,0.136
11/13/2012,19.246786,19.66,19.155714,19.389286,16.60371,532949200,0.9732,0.009,0.872,0.119
11/14/2012,19.482143,19.551786,19.149286,19.174286,16.4196,477170400,0.9618,0.029,0.855,0.116
11/15/2012,19.1975,19.267857,18.665001,18.772142,16.07523,789910800,0.9703,0.048,0.821,0.131
11/16/2012,18.757143,18.928572,18.0625,18.845715,16.138237,1266893600,-0.6353,0.109,0.797,0.094
11/19/2012,19.311071,20.267857,19.281429,20.204643,17.301929,823317600,0.9789,0.046,0.836,0.118
11/20/2012,20.425358,20.426786,19.806429,20.032499,17.154522,642754000,0.9855,0.036,0.84,0.124
11/21/2012,20.151787,20.263214,19.878571,20.060715,17.178671,373002000,0.9686,0.04,0.851,0.109
11/23/2012,20.256071,20.428572,20.092857,20.410713,17.478392,272826400,0.9888,0.014,0.843,0.142
11/26/2012,20.567858,21.071428,20.489643,21.054644,18.029812,630579600,0.9707,0.039,0.847,0.114
11/27/2012,21.055357,21.08643,20.717857,20.885,17.884541,533330000,0.8779,0.055,0.862,0.084
11/28/2012,20.616785,20.921429,20.437857,20.819286,17.82827,520864400,0.2732,0,0.963,0.037
11/29/2012,21.079287,21.223213,20.901787,21.048571,18.024614,514698800,0.8485,0.015,0.866,0.119
11/30/2012,20.956785,21.014286,20.809999,20.902857,17.899832,391319600,0.946,0.046,0.805,0.149
12/3/2012,21.201786,21.235357,20.910713,20.935356,17.927662,364280000,0,0,0,0
12/4/2012,20.77857,20.77857,20.433214,20.566071,17.611431,557068400,-0.7057,0.065,0.884,0.051
12/5/2012,20.318214,20.330357,19.241785,19.2425,16.478014,1044638000,0.9854,0.055,0.805,0.14
12/6/2012,18.890715,19.76107,18.522499,19.544287,16.736448,1177212400,0.9951,0.028,0.803,0.169
12/7/2012,19.764286,19.828571,18.928572,19.044643,16.308588,787040800,0.9873,0.062,0.794,0.144
12/10/2012,18.75,19.2325,18.627857,18.922144,16.20368,630484400,0.9117,0.04,0.874,0.086
12/11/2012,19.2775,19.627144,19.191786,19.335358,16.557529,592345600,0.9732,0.026,0.86,0.114
12/12/2012,19.563213,19.571428,19.1525,19.25,16.484436,487144000,0.9927,0.048,0.783,0.168
12/13/2012,18.969643,19.201429,18.77857,18.9175,16.199699,625259600,-0.5831,0.095,0.818,0.088
12/14/2012,18.383928,18.504642,18.056429,18.206785,15.591092,1009579200,-0.6251,0.112,0.781,0.106
12/17/2012,18.176071,18.571428,17.901072,18.529642,15.867566,757607200,0.9677,0.017,0.888,0.095
12/18/2012,18.75,19.103571,18.580357,19.067858,16.328461,625685200,0.9871,0.02,0.839,0.141
12/19/2012,18.981071,19.060715,18.767857,18.796785,16.096329,449369200,0.8705,0.066,0.832,0.102
12/20/2012,18.928572,18.935715,18.531429,18.633215,15.956256,481689600,0.737,0.066,0.843,0.091
12/21/2012,18.3025,18.559643,18.222857,18.547501,15.882859,596268400,0.9223,0.027,0.87,0.104
12/24/2012,18.583929,18.723213,18.525356,18.577499,15.908548,175753200,0.9844,0.077,0.757,0.166
12/26/2012,18.535713,18.552143,18.254286,18.321428,15.689266,302436400,0.9578,0,0.916,0.084
12/27/2012,18.340714,18.4375,18.023571,18.395,15.752263,455120400,0.9702,0.04,0.848,0.113
12/28/2012,18.224644,18.374287,18.147142,18.199642,15.584974,354278400,0.34,0.088,0.731,0.181
12/31/2012,18.233213,19.121429,18.178572,19.006071,16.275547,659492400,0,0,0,0
1/2/2013,19.779285,19.821428,19.343929,19.608213,16.791183,560518000,0.8867,0.047,0.871,0.082
1/3/2013,19.567142,19.631071,19.321428,19.360714,16.579239,352965200,0.9001,0.043,0.874,0.082
1/4/2013,19.1775,19.236786,18.779642,18.821428,16.117434,594333600,0.9796,0.065,0.797,0.138
1/7/2013,18.642857,18.90357,18.4,18.710714,16.022629,484156400,0.9456,0.041,0.873,0.085
1/8/2013,18.900356,18.996071,18.616072,18.76107,16.06575,458707200,0.9628,0.033,0.883,0.084
1/9/2013,18.660713,18.750357,18.428213,18.467857,15.81466,407604400,0.937,0.067,0.825,0.109
1/10/2013,18.876785,18.882856,18.411428,18.696787,16.010695,601146000,0.8442,0.031,0.896,0.073
1/11/2013,18.607143,18.761429,18.536428,18.582144,15.912521,350506800,-0.4664,0.045,0.921,0.033
1/14/2013,17.952856,18.125,17.803928,17.919643,15.345208,734207600,0.9856,0.017,0.859,0.124
1/15/2013,17.796429,17.821072,17.263571,17.354286,14.861066,876772400,-0.4767,0.061,0.888,0.051
1/16/2013,17.665714,18.194286,17.589287,18.074642,15.477933,690804800,0.1803,0.049,0.905,0.045
1/17/2013,18.225357,18.241072,17.929644,17.952856,15.373647,453678400,0.5095,0.06,0.87,0.069
1/18/2013,17.804285,17.936428,17.728571,17.857143,15.291682,472922800,0.5647,0.075,0.827,0.098
1/22/2013,18.02,18.138571,17.736786,18.0275,15.437562,461546400,-0.9691,0.127,0.818,0.055
1/23/2013,18.171785,18.3925,18.0275,18.3575,15.720156,861509600,-0.8426,0.127,0.773,0.1
1/24/2013,16.428572,16.633215,16.080357,16.089287,13.777807,1460852400,-0.9312,0.135,0.777,0.089
1/25/2013,16.131786,16.293928,15.535714,15.71,13.453012,1208026400,0.8674,0.108,0.763,0.13
1/28/2013,15.636786,16.186071,15.566429,16.065357,13.757313,785517600,0.915,0.029,0.841,0.129
1/29/2013,16.375,16.435715,16.147142,16.366785,14.015438,571158000,0,0,0,0
1/30/2013,16.321428,16.521429,16.232143,16.315357,13.971398,417155200,0.4767,0.08,0.817,0.103
1/31/2013,16.320715,16.402857,16.249287,16.2675,13.930416,319334400,0.9615,0.033,0.809,0.158
2/1/2013,16.396786,16.41,16.012501,16.200714,13.873228,539484400,-0.5994,0.093,0.85,0.057
2/4/2013,16.211071,16.283571,15.785714,15.797143,13.527636,477117200,0.875,0.023,0.843,0.134
2/5/2013,15.858929,16.419287,15.793571,16.351429,14.002292,573347600,0,0,0,0
2/6/2013,16.3025,16.660713,16.16357,16.333929,13.987302,593706400,0.9756,0.047,0.815,0.138
2/7/2013,16.544643,16.785713,16.218571,16.722143,14.403201,704580800,0.4951,0.083,0.831,0.086
2/8/2013,16.928572,17.100357,16.723213,16.963572,14.611152,633158400,0.8873,0.092,0.791,0.117
2/11/2013,17.017857,17.319286,16.901787,17.140356,14.763417,517490400,0.921,0.045,0.868,0.086
2/12/2013,17.125357,17.227858,16.705,16.710714,14.393355,609053200,0.743,0.059,0.857,0.084
2/13/2013,16.686071,16.915714,16.543571,16.678928,14.36598,475207600,0.9325,0.031,0.886,0.083
2/14/2013,16.59,16.844286,16.572144,16.663929,14.353061,355275200,0.9767,0.026,0.869,0.105
2/15/2013,16.744642,16.79143,16.425714,16.434286,14.155264,391745200,0.9829,0.036,0.86,0.104
2/19/2013,16.467857,16.526072,16.208929,16.428213,14.150031,435783600,0.9868,0.066,0.751,0.183
2/20/2013,16.346071,16.346071,16.02857,16.030357,13.807349,476302400,0.9509,0.075,0.808,0.117
2/21/2013,15.928571,16.041786,15.815,15.930714,13.721521,447182400,-0.9083,0.083,0.86,0.057
2/22/2013,16.044643,16.128571,15.95,16.100357,13.86764,330654800,-0.7684,0.102,0.817,0.081
2/25/2013,16.208929,16.254286,15.806071,15.814286,13.621243,372579200,-0.0772,0.094,0.808,0.099
2/26/2013,15.850714,16.126429,15.630714,16.034643,13.81104,501499600,0.9855,0.058,0.777,0.164
2/27/2013,16.015356,16.158571,15.7375,15.8775,13.675685,587350400,0.7964,0.047,0.87,0.083
2/28/2013,15.858929,15.995357,15.764286,15.764286,13.578176,322515200,0.9698,0.028,0.843,0.129
3/1/2013,15.642857,15.649286,15.356429,15.373929,13.241948,552448400,0.9468,0.044,0.87,0.086
3/4/2013,15.278571,15.292857,14.964286,15.001786,12.921413,582755600,0.5849,0.072,0.845,0.083
3/5/2013,15.052857,15.5425,15.026786,15.397857,13.26256,638433600,0.9787,0.052,0.836,0.112
3/6/2013,15.518214,15.544643,15.158214,15.202143,13.093987,460250000,0.9324,0.027,0.909,0.064
3/7/2013,15.160714,15.428929,15.037857,15.377857,13.245336,468473600,0.9578,0.057,0.827,0.116
3/8/2013,15.35,15.551071,15.3075,15.418571,13.280402,391482000,0.8957,0.029,0.894,0.077
3/11/2013,15.348214,15.678929,15.183571,15.638214,13.469585,474236000,0.9275,0.038,0.871,0.091
3/12/2013,15.557143,15.674286,15.270357,15.301071,13.179193,465911600,0.6258,0.03,0.903,0.067
3/13/2013,15.301786,15.517857,15.191429,15.298214,13.176735,405549200,0.97,0.032,0.856,0.111
3/14/2013,15.458214,15.522857,15.373214,15.446429,13.304396,303875600,0.7304,0.069,0.834,0.098
3/15/2013,15.640357,15.865357,15.616071,15.845,13.647696,643960800,0.5562,0.042,0.898,0.06
3/18/2013,15.766071,16.337856,15.757143,16.275715,14.018681,606197200,0.4215,0.018,0.932,0.05
3/19/2013,16.410713,16.463215,16.017857,16.231787,13.980846,526775200,0.9587,0.008,0.908,0.084
3/20/2013,16.33643,16.343929,16.056786,16.145714,13.906706,308660800,0,0,0,0
3/21/2013,16.079287,16.356428,16.075001,16.168928,13.926702,383255600,0.9287,0.056,0.833,0.111
3/22/2013,16.235001,16.503571,16.182501,16.496786,14.209095,395105200,0.2732,0.094,0.803,0.104
3/25/2013,16.596071,16.78393,16.492144,16.556429,14.260464,501135600,0.9633,0.05,0.834,0.116
3/26/2013,16.622856,16.637142,16.4475,16.469286,14.185411,294294000,0.9718,0.051,0.829,0.121
3/27/2013,16.302143,16.314285,16.0975,16.145714,13.906706,331237200,0.9175,0.049,0.856,0.096
3/28/2013,16.065001,16.136429,15.772143,15.809286,13.616936,442839600,0.3506,0,0.913,0.087
4/1/2013,15.782143,15.846429,15.276429,15.318214,13.193959,389732000,0,0,0,0
4/2/2013,15.271429,15.647857,15.228571,15.349643,13.221033,529519200,0.0634,0.114,0.768,0.118
4/3/2013,15.406071,15.617143,15.368214,15.428214,13.288706,363216000,0.9723,0.084,0.777,0.139
4/4/2013,15.491429,15.535714,15.1875,15.275714,13.157352,358447600,0.99,0.034,0.821,0.146
4/5/2013,15.160714,15.176786,14.988571,15.114286,13.018312,383695200,0.93,0.056,0.828,0.115
4/8/2013,15.173214,15.267857,15.088929,15.221786,13.110907,300829200,-0.7988,0.062,0.881,0.057
4/9/2013,15.227143,15.303571,15.098214,15.249286,13.134592,306614000,0.8555,0.049,0.869,0.082
4/10/2013,15.289286,15.609286,15.214643,15.560357,13.402526,375928000,0.6369,0.04,0.911,0.05
4/11/2013,15.49,15.6425,15.4,15.511786,13.360688,328364400,0.9056,0.03,0.904,0.066
4/12/2013,15.505357,15.505357,15.324643,15.35,13.221337,238613200,0.9879,0.051,0.801,0.148
4/15/2013,15.25,15.281786,14.983929,14.994643,12.915262,317520000,0.9904,0.034,0.818,0.147
4/16/2013,15.056071,15.236071,15.020357,15.222857,13.11183,305771200,0.9704,0.036,0.861,0.103
4/17/2013,15.009643,15.021429,14.218214,14.385714,12.390777,945056000,0.9885,0.043,0.837,0.12
4/18/2013,14.463929,14.4925,13.919286,14.001786,12.060089,666299200,0.8922,0.096,0.775,0.129
